Date,^FTSE,EXPN.L,RR.L,STJ.L,BATS.L,SKY.L,CNA.L,CPG.L,CCL.L,VOD.L,PRU.L,DLG.L,CCH.L,SSE.L,RDSA.L,PSN.L,RB.L,TSCO.L,BA.L,PPB.L,PFG.L,GKN.L,SDR.L,SHP.L,EZJ.L,ANTO.L,AHT.L,HSBA.L,BARC.L,AV.L,ITRK.L,INTU.L,WPP.L,ITV.L,DCC.L,ABF.L
2015-08-19,6403.50,1130.00,762.00,950.50,3657.00,1078.00,263.50,1027.00,3450.00,235.00,1514.50,363.60,1411.00,1512.00,1729.00,2135.00,5885.00,194.75,459.50,8103.00,2962.00,289.40,2909.00,5075.00,1698.00,552.00,911.50,540.60,267.90,496.40,2602.00,337.50,1400.00,256.70,4971.00,3222.00
2015-08-20,6367.899902,1122.00,761.00,949.50,3582.50,1064.00,264.60,1031.00,3358.00,232.45,1472.00,361.10,1403.00,1506.00,1738.50,2118.00,5873.00,193.70,456.90,8000.00,2915.00,290.00,2857.00,5075.00,1702.00,571.50,912.50,535.20,265.15,495.30,2580.00,337.20,1391.00,254.00,4951.00,3211.00
2015-08-21,6187.700195,1090.00,735.00,917.00,3499.50,1041.00,257.10,1015.00,3209.00,224.90,1419.50,357.20,1354.00,1490.00,1686.00,2045.00,5731.00,188.20,444.70,7890.00,2830.00,285.90,2746.00,4807.00,1624.00,563.00,892.00,521.20,256.80,482.00,2535.00,332.10,1354.00,247.10,4790.00,3113.00
2015-08-24,5898.899902,1049.00,719.50,859.00,3355.50,1010.00,240.50,991.00,3092.00,214.55,1360.00,346.00,1255.00,1400.00,1579.00,1967.00,5510.00,181.10,432.00,7560.00,2697.00,277.80,2624.00,4705.00,1607.00,533.00,883.00,487.75,244.70,459.30,2423.00,309.00,1304.00,238.20,4620.00,3032.00
2015-08-25,6081.299805,1088.00,724.00,914.00,3425.00,1038.00,243.80,1020.00,3198.00,219.20,1411.50,351.90,1299.00,1444.00,1619.00,2058.00,5668.00,186.00,444.90,7850.00,2834.00,286.00,2772.00,4808.00,1675.00,579.50,922.50,507.10,256.35,484.30,2493.00,319.40,1362.00,248.30,4753.00,3127.00
2015-08-26,5979.200195,1064.00,714.50,901.50,3405.50,1015.00,236.10,1002.00,3189.00,216.80,1394.00,346.90,1291.00,1420.00,1575.00,2003.00,5529.00,186.20,436.80,9302.00,2815.00,280.40,2740.00,4736.00,1677.00,561.50,902.00,496.20,252.00,477.20,2464.00,313.60,1311.00,244.40,4671.00,3097.00
2015-08-27,6192.00,1091.00,730.50,932.00,3465.00,1039.00,241.40,1023.00,3318.00,225.35,1417.50,351.20,1329.00,1460.00,1653.50,2060.00,5733.00,191.45,445.90,9666.00,2911.00,292.10,2819.00,5015.00,1705.00,611.50,937.50,519.70,262.60,486.80,2533.00,324.50,1337.00,250.00,4785.00,3181.00
2015-08-28,6247.899902,1109.00,743.50,915.50,3479.00,1043.00,243.20,1035.00,3320.00,226.70,1418.00,353.10,1337.00,1471.00,1695.00,2103.00,5757.00,191.35,452.20,9720.00,2950.00,291.70,2838.00,5025.00,1683.00,609.00,945.50,518.70,261.45,483.80,2536.00,323.00,1351.00,250.20,4859.00,3202.00
2015-08-31,6247.899902,1109.00,743.50,915.50,3479.00,1043.00,243.20,1035.00,3320.00,226.70,1418.00,353.10,1337.00,1471.00,1695.00,2103.00,5757.00,191.35,452.20,9720.00,2950.00,291.70,2838.00,5025.00,1683.00,609.00,945.50,518.70,261.45,483.80,2536.00,323.00,1351.00,250.20,4859.00,3202.00
2015-09-01,6058.50,1075.00,727.00,875.00,3391.00,1020.00,237.00,1019.00,3246.00,220.00,1367.50,348.10,1281.00,1462.00,1638.00,2042.00,5655.00,185.40,444.60,9845.00,2893.00,280.20,2720.00,4865.00,1654.00,574.50,917.00,499.00,253.15,469.30,2440.00,315.00,1311.00,239.00,4794.00,3129.00
2015-09-02,6083.299805,1075.00,732.00,878.00,3392.50,1020.00,236.50,1020.00,3292.00,222.05,1364.50,351.20,1314.00,1461.00,1631.00,2083.00,5675.00,184.85,445.40,9902.00,2875.00,281.60,2719.00,4883.00,1672.00,577.50,988.00,498.80,253.80,470.70,2451.00,322.80,1316.00,245.10,4895.00,3153.00
2015-09-03,6194.100098,1096.00,737.00,880.00,3450.50,1030.00,238.30,1026.00,3383.00,226.90,1396.00,354.00,1326.00,1475.00,1659.50,2105.00,5796.00,189.55,452.80,9951.00,2971.00,281.30,2818.00,4899.00,1762.00,596.50,1013.00,506.70,257.30,471.50,2530.00,325.00,1345.00,246.10,4890.00,3197.00
2015-09-04,6042.899902,1052.00,721.00,856.50,3384.50,1020.00,233.40,1013.00,3327.00,223.05,1348.00,351.10,1304.00,1441.00,1605.00,2071.00,5697.00,185.95,442.90,9903.00,2917.00,270.20,2757.00,4852.00,1747.00,564.50,977.50,493.50,250.90,459.20,2436.00,317.40,1324.00,243.30,4829.00,3139.00
2015-09-07,6074.50,1060.00,719.00,860.50,3400.00,1021.00,233.40,1012.00,3326.00,225.65,1361.50,352.40,1287.00,1458.00,1604.00,2074.00,5717.00,185.95,440.50,9900.00,2957.00,269.50,2767.00,4870.00,1763.00,607.00,981.00,494.00,253.00,463.10,2447.00,316.20,1338.00,245.70,4850.00,3113.00
2015-09-08,6146.100098,1062.00,725.50,875.00,3410.50,1027.00,235.90,1020.00,3342.00,227.20,1385.50,355.80,1301.00,1478.00,1629.50,2083.00,5716.00,189.00,443.80,9895.00,3004.00,276.70,2832.00,4911.00,1793.00,610.00,974.50,504.20,258.50,471.30,2489.00,319.60,1355.00,247.20,4867.00,3116.00
2015-09-09,6229.00,1075.00,731.00,884.50,3469.50,1040.00,238.30,1038.00,3407.00,229.60,1428.00,361.00,1341.00,1486.00,1642.00,2100.00,5795.00,191.20,449.70,9645.00,3054.00,280.90,2918.00,4918.00,1780.00,615.00,990.50,518.90,262.50,477.40,2531.00,323.00,1374.00,250.90,4901.00,3176.00
2015-09-10,6155.799805,1059.00,725.00,885.00,3439.50,1033.00,232.20,1026.00,3374.00,227.10,1416.00,364.20,1328.00,1466.00,1614.00,2124.00,5744.00,185.55,443.20,9764.00,3050.00,279.80,2890.00,4876.00,1760.00,604.50,1018.00,505.20,258.60,471.20,2526.00,320.40,1368.00,251.20,4888.00,3146.00
2015-09-11,6117.799805,1045.00,721.00,873.50,3424.00,1020.00,229.00,1018.00,3385.00,223.95,1398.00,362.30,1344.00,1447.00,1612.00,2111.00,5706.00,181.35,451.70,9781.00,3050.00,277.70,2876.00,4815.00,1760.00,607.50,1009.00,504.30,258.45,465.70,2493.00,315.80,1347.00,247.60,4820.00,3086.00
2015-09-14,6084.600098,1035.00,717.00,869.00,3423.00,1011.00,227.90,1011.00,3420.00,221.25,1384.50,361.10,1342.00,1446.00,1607.50,2100.00,5668.00,178.45,450.50,9805.00,3044.00,274.60,2875.00,4743.00,1758.00,592.50,993.00,500.80,254.50,462.20,2473.00,314.80,1336.00,245.40,4805.00,3050.00
2015-09-15,6137.600098,1053.00,723.00,884.00,3472.50,1007.00,229.30,1008.00,3415.00,218.45,1419.00,365.20,1378.00,1442.00,1627.00,2085.00,5689.00,177.00,453.40,9900.00,3059.00,278.80,2901.00,4767.00,1755.00,605.50,999.00,508.80,259.65,474.30,2514.00,315.00,1348.00,247.20,4792.00,3105.00
2015-09-16,6229.200195,1070.00,720.00,889.50,3575.00,1020.00,234.90,1018.00,3492.00,219.15,1427.50,364.10,1400.00,1453.00,1658.00,2081.00,5855.00,179.20,451.80,10040.00,3088.00,281.70,2924.00,4793.00,1761.00,604.50,1013.00,513.10,262.50,469.10,2507.00,318.10,1363.00,249.60,4800.00,3138.00
2015-09-17,6187.00,1064.00,710.50,890.00,3578.00,1014.00,232.10,1034.00,3494.00,216.20,1408.50,364.30,1391.00,1437.00,1644.50,2082.00,5863.00,176.25,444.10,10245.00,3102.00,285.00,2927.00,4761.00,1756.00,589.50,1003.00,502.50,260.45,464.30,2475.00,317.60,1359.00,246.70,4805.00,3184.00
2015-09-18,6104.100098,1055.00,692.00,872.50,3571.00,1023.00,228.40,1032.00,3460.00,216.75,1369.00,364.00,1374.00,1428.00,1582.00,2077.00,5796.00,174.65,440.40,10304.00,3090.00,273.80,2861.00,4745.00,1743.00,579.50,981.00,490.65,253.25,452.70,2441.00,317.00,1355.00,246.70,4832.00,3139.00
2015-09-21,6108.700195,1058.00,696.50,878.00,3558.50,1020.00,226.20,1029.00,3506.00,217.40,1380.00,365.00,1388.00,1446.00,1577.50,2085.00,5839.00,176.50,438.10,10442.00,3127.00,272.30,2875.00,4795.00,1749.00,565.50,964.50,495.10,254.90,456.00,2433.00,316.50,1366.00,248.90,4833.00,3175.00
2015-09-22,5935.799805,1031.00,685.50,848.50,3459.00,1009.00,221.50,1012.00,3333.00,211.90,1351.50,361.70,1339.00,1417.00,1535.50,2041.00,5703.00,168.20,425.50,10378.00,3071.00,254.60,2790.00,4543.00,1700.00,524.50,943.50,487.40,246.65,441.40,2394.00,311.10,1330.00,239.90,4680.00,3100.00
2015-09-23,6032.200195,1035.00,679.50,856.00,3514.50,1023.00,223.50,1025.00,3467.00,216.00,1366.50,365.00,1401.00,1445.00,1561.00,2074.00,5850.00,168.55,431.40,10250.00,3100.00,260.80,2822.00,4670.00,1759.00,524.50,955.00,498.75,248.20,442.80,2423.00,316.20,1349.00,243.00,4774.00,3140.00
2015-09-24,5961.50,1022.00,650.50,836.50,3535.00,1017.00,220.20,1018.00,3404.00,212.40,1343.50,365.60,1387.00,1425.00,1522.50,2090.00,5804.00,165.15,429.00,10200.00,3087.00,255.80,2775.00,4632.00,1756.00,511.50,930.00,488.10,246.45,440.60,2361.00,318.00,1329.00,240.20,4777.00,3151.00
2015-09-25,6109.00,1061.00,663.50,873.50,3618.00,1034.00,223.70,1042.00,3481.00,217.65,1392.00,371.00,1404.00,1452.00,1552.00,2130.00,5990.00,167.45,440.00,10367.00,3179.00,263.20,2870.00,4702.00,1796.00,506.00,949.50,503.60,254.95,453.30,2418.00,329.50,1367.00,248.20,4910.00,3241.00
2015-09-28,5958.899902,1037.00,660.00,845.50,3555.50,1041.00,220.20,1023.00,3371.00,207.20,1356.50,368.30,1385.00,1437.00,1508.50,2109.00,5902.00,166.20,444.50,10208.00,3145.00,256.90,2769.00,4575.00,1771.00,481.00,930.50,488.95,245.20,437.80,2328.00,322.10,1336.00,250.50,4846.00,3251.00
2015-09-29,5909.200195,1031.00,651.00,829.50,3521.00,1018.00,222.80,1015.00,3312.00,204.35,1330.50,366.60,1367.00,1437.00,1537.00,1999.00,5820.00,171.30,436.90,10160.00,3058.00,255.50,2716.00,4431.00,1744.00,491.70,908.00,485.55,239.00,428.40,2346.00,321.40,1325.00,243.20,4842.00,3205.00
2015-09-30,6061.600098,1058.00,677.00,850.00,3643.00,1044.00,229.20,1053.00,3423.00,208.45,1393.50,374.90,1397.00,1496.00,1554.00,2008.00,5987.00,183.20,447.70,10320.00,3140.00,268.00,2805.00,4504.00,1777.00,499.70,930.00,498.70,244.15,452.00,2431.00,329.60,1373.00,246.00,4989.00,3340.00
2015-10-01,6072.50,1075.00,686.50,852.00,3588.50,1041.00,221.50,1055.00,3414.00,204.30,1394.50,375.90,1379.00,1496.00,1587.00,2037.00,5975.00,178.25,443.60,10136.00,3153.00,270.10,2779.00,4500.00,1765.00,501.00,923.00,503.00,247.15,449.70,2471.00,328.30,1372.00,247.00,5015.00,3353.00
2015-10-02,6130.00,1034.00,704.50,857.00,3634.50,1045.00,225.00,1052.00,3367.00,206.15,1421.50,376.60,1387.00,1524.00,1608.00,2003.00,6030.00,179.85,445.20,10163.00,3159.00,274.10,2810.00,4513.00,1748.00,509.50,930.00,507.70,248.55,462.00,2493.00,330.20,1375.00,247.80,5015.00,3367.00
2015-10-05,6298.899902,1072.00,728.50,899.50,3679.50,1077.00,230.00,1077.00,3440.00,212.50,1483.50,379.50,1435.00,1552.00,1689.50,2051.00,6102.00,186.55,459.40,10400.00,3200.00,281.10,2892.00,4604.00,1808.00,537.50,966.50,521.30,256.20,475.80,2573.00,337.20,1417.00,252.20,5090.00,3430.00
2015-10-06,6326.200195,1076.00,738.00,889.50,3702.50,1069.00,229.90,1078.00,3443.00,213.55,1489.50,376.90,1453.00,1547.00,1746.00,2049.00,6110.00,192.15,461.10,10277.00,3189.00,281.00,2869.00,4485.00,1760.00,537.00,980.50,521.40,255.35,473.50,2559.00,336.70,1417.00,253.60,5095.00,3430.00
2015-10-07,6336.399902,1084.00,734.00,894.00,3726.00,1076.00,236.20,1070.00,3285.00,208.40,1519.00,375.60,1461.00,1539.00,1786.00,1989.00,6012.00,197.00,462.80,10048.00,3124.00,286.90,2884.00,4329.00,1672.00,576.50,986.50,528.70,255.75,482.20,2553.00,331.20,1409.00,249.00,4973.00,3372.00
2015-10-08,6374.799805,1094.00,745.50,895.00,3738.50,1083.00,241.30,1069.00,3335.00,210.00,1518.50,376.80,1455.00,1559.00,1806.00,2004.00,6028.00,201.75,467.30,10200.00,3127.00,291.10,2868.00,4372.00,1704.00,578.00,1001.00,529.50,254.75,475.60,2549.00,335.60,1412.00,249.50,4978.00,3384.00
2015-10-09,6416.200195,1106.00,755.50,878.00,3770.00,1080.00,243.10,1074.00,3306.00,211.95,1514.50,375.40,1473.00,1557.00,1811.00,1947.00,6042.00,204.80,469.00,9863.00,3077.00,294.50,2861.00,4408.00,1695.00,596.00,1045.00,532.20,257.00,476.20,2575.00,337.00,1428.00,246.50,4931.00,3343.00
2015-10-12,6371.200195,1104.00,726.00,873.50,3763.50,1072.00,238.90,1075.00,3334.00,210.80,1515.00,376.60,1499.00,1546.00,1791.50,1936.00,6089.00,201.85,462.90,9800.00,3071.00,291.70,2837.00,4383.00,1705.00,576.50,1011.00,531.60,256.55,471.10,2565.00,338.00,1408.00,245.00,4867.00,3379.00
2015-10-13,6342.299805,1085.00,711.00,861.00,3772.00,1073.00,233.80,1062.00,3390.00,209.95,1496.50,375.00,1500.00,1544.00,1779.00,1968.00,6094.00,194.05,460.30,9780.00,3103.00,285.90,2768.00,4417.00,1723.00,566.50,996.00,520.50,251.40,463.90,2512.00,334.50,1401.00,242.60,4808.00,3310.00
2015-10-14,6269.600098,1085.00,698.50,839.00,3737.00,1069.00,234.30,1047.00,3301.00,204.15,1460.50,372.10,1484.00,1537.00,1768.50,1907.00,6035.00,192.45,450.50,9820.00,3117.00,283.30,2721.00,4321.00,1704.00,580.50,979.00,515.60,246.05,459.40,2577.00,333.00,1387.00,240.30,4791.00,3258.00
2015-10-15,6338.700195,1092.00,697.00,866.50,3804.00,1074.00,237.80,1062.00,3357.00,207.10,1486.50,376.00,1525.00,1554.00,1779.00,1953.00,6128.00,192.15,453.10,9825.00,3178.00,280.50,2804.00,4375.00,1721.00,586.50,964.50,519.00,248.00,465.40,2615.00,339.30,1412.00,245.30,4980.00,3296.00
2015-10-16,6378.00,1086.00,685.50,878.00,3830.00,1077.00,237.70,1054.00,3395.00,209.30,1523.00,382.20,1513.00,1556.00,1808.00,1956.00,6112.00,196.95,454.90,9822.00,3350.00,270.30,2815.00,4511.00,1723.00,579.50,949.50,521.00,250.80,466.70,2586.00,343.90,1432.00,248.70,5200.00,3308.00
2015-10-19,6352.299805,1093.00,669.50,881.50,3824.50,1071.00,236.50,1072.00,3449.00,208.40,1521.00,383.80,1518.00,1554.00,1774.50,1970.00,6149.00,193.60,450.90,9859.00,3448.00,271.00,2814.00,4626.00,1747.00,559.50,938.00,517.30,254.65,466.90,2593.00,345.40,1439.00,249.50,5155.00,3284.00
2015-10-20,6345.100098,1090.00,674.00,881.00,3799.00,1069.00,238.20,1076.00,3469.00,208.55,1509.50,384.40,1524.00,1560.00,1771.50,1979.00,6144.00,189.10,449.00,10126.00,3466.00,272.80,2831.00,4586.00,1731.00,558.00,941.00,515.60,252.60,465.50,2593.00,348.00,1454.00,250.80,5210.00,3317.00
2015-10-21,6348.399902,1105.00,681.50,888.50,3816.00,1096.00,234.20,1087.00,3442.00,208.05,1499.50,382.80,1531.00,1563.00,1797.00,1990.00,6300.00,188.15,453.10,10060.00,3498.00,277.90,2830.00,4462.00,1726.00,545.50,950.00,512.80,248.05,464.20,2593.00,351.60,1435.00,248.30,5265.00,3361.00
2015-10-22,6376.299805,1102.00,670.00,899.00,3823.00,1092.00,234.00,1089.00,3462.00,215.10,1506.00,389.70,1552.00,1575.00,1787.00,1970.00,6310.00,188.25,447.60,10100.00,3525.00,287.50,2852.00,4445.00,1720.00,561.00,987.00,505.60,250.65,466.70,2563.00,351.90,1419.00,248.80,5240.00,3376.00
2015-10-23,6444.100098,1127.00,688.00,923.50,3843.50,1120.00,234.90,1100.00,3585.00,218.00,1535.00,392.50,1560.00,1578.00,1762.50,2024.00,6249.00,190.60,454.00,10350.00,3557.00,293.50,2961.00,4641.00,1766.00,574.50,1012.00,518.00,251.25,480.60,2606.00,353.20,1480.00,257.00,5250.00,3399.00
2015-10-26,6417.00,1118.00,683.00,930.50,3830.00,1103.00,231.80,1100.00,3567.00,216.60,1531.50,393.10,1559.00,1578.00,1742.00,2032.00,6285.00,190.55,453.80,10332.00,3498.00,290.30,2951.00,4609.00,1775.00,567.50,998.00,513.10,250.95,476.50,2612.00,352.30,1448.00,254.10,5240.00,3395.00
2015-10-27,6365.299805,1111.00,674.50,939.00,3793.50,1088.00,226.10,1096.00,3579.00,215.35,1514.50,392.00,1544.00,1543.00,1709.50,2005.00,6294.00,185.20,441.30,10219.00,3505.00,285.40,2940.00,4927.00,1782.00,544.50,981.50,511.50,250.85,475.70,2568.00,352.90,1450.00,249.10,5230.00,3424.00
2015-10-28,6437.799805,1127.00,673.50,958.50,3893.00,1098.00,228.20,1112.00,3600.00,217.30,1533.00,395.40,1540.00,1555.00,1738.00,2008.00,6350.00,188.75,442.50,10410.00,3514.00,284.50,2994.00,5030.00,1770.00,536.50,1002.00,515.30,253.15,479.40,2598.00,352.90,1462.00,253.00,5220.00,3470.00
2015-10-29,6395.799805,1116.00,679.00,965.50,3890.50,1104.00,226.70,1118.00,3606.00,216.10,1519.50,396.20,1557.00,1520.00,1711.50,1984.00,6418.00,185.65,439.00,10550.00,3490.00,285.60,2980.00,4998.00,1746.00,526.50,989.00,512.80,237.25,484.10,2595.00,348.80,1467.00,252.90,5275.00,3507.00
2015-10-30,6361.100098,1108.00,687.50,964.50,3859.50,1096.00,226.10,1119.00,3617.00,214.25,1519.00,394.40,1550.00,1515.00,1690.00,1994.00,6344.00,183.30,440.30,10600.00,3470.00,287.20,2983.00,4925.00,1750.00,526.50,1000.00,507.60,232.00,486.00,2625.00,346.10,1458.00,252.40,5205.00,3455.00
2015-11-02,6361.799805,1114.00,691.50,964.00,3820.00,1095.00,227.20,1083.00,3595.00,214.90,1528.50,391.50,1556.00,1519.00,1707.00,1968.00,6288.00,183.95,443.90,10476.00,3477.00,292.30,2982.00,4885.00,1713.00,522.00,1022.00,503.50,236.05,485.60,2616.00,344.80,1476.00,254.60,5250.00,3434.00
2015-11-03,6383.600098,1126.00,695.00,963.50,3842.00,1087.00,227.70,1085.00,3503.00,215.40,1547.50,394.80,1576.00,1529.00,1757.50,1921.00,6290.00,184.65,444.00,10581.00,3437.00,293.90,2983.00,4720.00,1723.00,535.50,1037.00,504.90,233.50,490.00,2633.00,343.40,1490.00,255.30,5335.00,3435.00
2015-11-04,6412.899902,1144.00,709.50,959.50,3857.00,1085.00,232.00,1070.00,3496.00,217.25,1568.00,394.80,1589.00,1539.00,1757.00,1859.00,6318.00,188.70,447.70,10555.00,3449.00,292.00,3004.00,4709.00,1732.00,537.50,1035.00,519.10,232.35,489.10,2697.00,337.70,1495.00,255.10,5360.00,3435.00
2015-11-05,6364.899902,1113.00,700.00,951.50,3860.00,1084.00,228.10,1069.00,3536.00,216.55,1540.50,391.20,1543.00,1534.00,1719.00,1900.00,6350.00,184.00,437.90,10610.00,3510.00,290.70,3001.00,4738.00,1772.00,516.00,1017.00,516.90,228.15,485.80,2604.00,338.40,1488.00,254.50,5340.00,3482.00
2015-11-06,6353.799805,1115.00,699.00,962.00,3810.00,1087.00,224.70,1072.00,3583.00,216.20,1545.00,396.90,1531.00,1492.00,1712.00,1880.00,6267.00,182.90,445.00,10595.00,3544.00,297.20,3014.00,4734.00,1798.00,514.50,1017.00,527.80,232.40,487.10,2607.00,337.00,1492.00,256.00,5375.00,3429.00
2015-11-09,6295.200195,1104.00,698.50,954.00,3773.00,1074.00,216.50,1058.00,3529.00,214.45,1550.00,394.40,1514.00,1469.00,1700.50,1859.00,6186.00,178.55,441.20,10620.00,3576.00,291.50,3016.00,4690.00,1784.00,509.50,1016.00,527.60,234.05,486.20,2561.00,324.60,1490.00,256.80,5355.00,3409.00
2015-11-10,6275.299805,1187.00,672.00,947.00,3779.50,1072.00,214.80,1052.00,3554.00,222.80,1489.50,395.00,1545.00,1492.00,1686.00,1875.00,6160.00,175.25,438.00,10865.00,3583.00,287.30,3012.00,4675.00,1781.00,497.70,999.50,523.40,230.60,481.20,2534.00,322.90,1485.00,261.50,5795.00,3413.00
2015-11-11,6297.200195,1214.00,667.00,971.00,3784.50,1081.00,215.00,1058.00,3587.00,224.45,1508.50,400.90,1554.00,1444.00,1656.50,1857.00,6295.00,174.00,438.30,11127.00,3624.00,290.90,2998.00,4732.00,1802.00,505.50,1011.00,523.70,232.10,491.30,2589.00,323.10,1514.00,265.10,5760.00,3454.00
2015-11-12,6178.700195,1193.00,536.50,953.00,3724.50,1078.00,210.70,1045.00,3524.00,221.60,1491.00,403.00,1534.00,1441.00,1584.50,1847.00,6265.00,171.70,455.00,11200.00,3583.00,279.90,2978.00,4567.00,1781.00,480.80,990.00,521.00,225.70,485.20,2530.00,318.30,1502.00,262.90,5780.00,3414.00
2015-11-13,6118.299805,1179.00,513.50,942.50,3705.50,1060.00,208.80,1027.00,3471.00,220.40,1468.00,398.00,1513.00,1434.00,1568.00,1806.00,6169.00,167.00,453.60,11249.00,3556.00,282.00,2894.00,4486.00,1790.00,479.60,983.50,513.20,225.10,478.30,2550.00,315.30,1474.00,260.00,5740.00,3375.00
2015-11-16,6146.399902,1185.00,528.00,946.00,3741.00,1065.00,208.60,1030.00,3383.00,221.25,1470.00,399.90,1507.00,1438.00,1576.00,1826.00,6216.00,166.20,464.70,11275.00,3579.00,283.40,2886.00,4495.00,1783.00,475.30,990.50,511.30,224.40,484.50,2563.00,317.00,1475.00,264.90,5735.00,3405.00
2015-11-17,6268.799805,1193.00,555.00,975.00,3812.00,1091.00,212.20,1049.00,3448.00,225.55,1513.50,404.20,1555.00,1465.00,1618.00,1865.00,6327.00,169.00,473.80,11549.00,3616.00,292.30,2942.00,4663.00,1710.00,472.40,1021.00,519.20,227.45,496.20,2646.00,324.50,1514.00,269.90,5790.00,3443.00
2015-11-18,6279.00,1193.00,543.00,965.00,3808.50,1092.00,211.60,1056.00,3400.00,224.00,1495.00,404.30,1599.00,1463.00,1640.00,1865.00,6306.00,170.90,476.60,11517.00,3568.00,296.70,2931.00,4673.00,1694.00,500.00,1031.00,520.80,227.90,496.00,2639.00,321.80,1508.00,267.30,5775.00,3445.00
2015-11-19,6329.899902,1217.00,541.00,968.00,3860.50,1103.00,213.60,1075.00,3442.00,221.50,1518.00,406.00,1616.00,1475.00,1666.00,1840.00,6315.00,172.00,484.10,11578.00,3600.00,301.80,2955.00,4718.00,1714.00,501.00,1052.00,525.10,229.95,504.00,2657.00,326.60,1515.00,267.20,5860.00,3504.00
2015-11-20,6334.600098,1216.00,552.00,978.00,3870.00,1124.00,213.90,1073.00,3479.00,223.50,1536.50,401.60,1629.00,1470.00,1635.00,1832.00,6333.00,171.45,492.00,11650.00,3610.00,299.40,2964.00,4707.00,1685.00,508.00,1060.00,531.10,221.90,511.50,2639.00,327.90,1520.00,264.00,5830.00,3516.00
2015-11-23,6305.50,1204.00,569.00,979.00,3869.00,1112.00,212.30,1077.00,3479.00,222.20,1516.50,399.40,1618.00,1448.00,1626.50,1816.00,6322.00,165.10,497.00,11900.00,3634.00,300.70,2950.00,4699.00,1646.00,496.20,1058.00,534.90,220.55,506.00,2581.00,323.00,1508.00,262.50,5895.00,3470.00
2015-11-24,6277.200195,1191.00,588.00,966.00,3850.00,1101.00,211.60,1080.00,3393.00,219.30,1510.50,402.80,1617.00,1429.00,1650.00,1782.00,6254.00,164.40,500.50,11720.00,3563.00,293.00,2898.00,4646.00,1594.00,496.30,1032.00,530.10,220.05,500.50,2665.00,320.20,1485.00,258.70,5860.00,3442.00
2015-11-25,6337.600098,1209.00,607.00,1000.00,3873.00,1118.00,216.10,1117.00,3448.00,222.90,1541.00,407.10,1624.00,1456.00,1648.50,1836.00,6385.00,168.50,507.50,12000.00,3610.00,298.00,2966.00,4597.00,1604.00,498.60,1061.00,533.90,221.50,514.00,2740.00,323.70,1528.00,264.50,5890.00,3504.00
2015-11-26,6393.100098,1217.00,601.50,1004.00,3875.00,1118.00,221.50,1133.00,3488.00,225.00,1553.50,406.60,1628.00,1459.00,1672.50,1865.00,6346.00,170.00,519.00,12000.00,3613.00,302.10,2985.00,4639.00,1627.00,517.50,1080.00,540.00,225.20,512.50,2747.00,321.80,1547.00,266.40,5940.00,3512.00
2015-11-27,6375.200195,1222.00,606.50,1009.00,3898.50,1121.00,220.80,1141.00,3463.00,225.80,1548.50,408.20,1620.00,1460.00,1656.50,1877.00,6309.00,169.15,519.50,12100.00,3603.00,298.40,2990.00,4665.00,1632.00,496.70,1084.00,534.90,224.30,513.00,2756.00,323.30,1541.00,267.60,5930.00,3516.00
2015-11-30,6356.100098,1231.00,606.50,1016.00,3868.00,1106.00,218.10,1154.00,3465.00,224.25,1539.50,411.80,1611.00,1434.00,1643.00,1915.00,6230.00,167.20,516.50,12000.00,3572.00,300.50,2996.00,4646.00,1653.00,507.50,1095.00,529.50,223.20,511.50,2827.00,323.50,1535.00,271.00,5970.00,3546.00
2015-12-01,6395.700195,1233.00,604.00,1021.00,3886.50,1123.00,218.70,1169.00,3499.00,222.00,1564.00,414.30,1613.00,1459.00,1644.00,1926.00,6353.00,167.60,515.50,11990.00,3600.00,301.10,3019.00,4636.00,1646.00,512.50,1100.00,539.00,233.50,515.00,2866.00,328.00,1536.00,272.60,5955.00,3544.00
2015-12-02,6420.899902,1254.00,601.00,1023.00,3891.00,1127.00,219.10,1178.00,3552.00,222.30,1556.50,413.40,1606.00,1462.00,1663.50,1942.00,6415.00,167.30,513.50,12190.00,3613.00,299.00,3023.00,4745.00,1663.00,514.50,1106.00,540.50,234.75,512.50,2873.00,324.90,1544.00,272.50,5995.00,3599.00
2015-12-03,6275.00,1203.00,598.50,999.00,3816.00,1111.00,213.30,1154.00,3495.00,218.35,1505.50,407.70,1555.00,1447.00,1624.50,1926.00,6209.00,163.90,509.00,11975.00,3586.00,292.10,2897.00,4551.00,1630.00,501.00,1051.00,527.20,230.30,504.00,2842.00,316.30,1510.00,268.50,5950.00,3478.00
2015-12-04,6238.299805,1207.00,594.50,989.50,3781.00,1114.00,211.40,1161.00,3449.00,215.55,1505.50,409.50,1547.00,1442.00,1585.50,1944.00,6206.00,162.60,508.50,12084.00,3605.00,296.30,2884.00,4504.00,1675.00,491.70,1052.00,523.30,229.60,507.50,2853.00,311.00,1503.00,267.90,5970.00,3485.00
2015-12-07,6223.50,1212.00,610.50,1004.00,3835.50,1103.00,207.00,1165.00,3496.00,218.00,1524.00,409.00,1550.00,1447.00,1518.50,1971.00,6300.00,157.00,508.50,12162.00,3609.00,297.00,2910.00,4505.00,1705.00,477.90,1053.00,521.60,228.00,510.50,2867.00,313.20,1536.00,270.30,5885.00,3550.00
